id,school_type,school_level,charter,year,state,zip_code,percent_college,rate_unemployment,percent_married,median_income,average_act,percent_lunch,fte_teachers
172274002520.0,Regular School,High,No,2016-2017,IL,60131,0.493371757925072,0.0945626477541371,0.744623655913978,68600.0,19.9,0.363424577751893,113.1
172274002522.0,Regular School,High,No,2016-2017,IL,60164,0.410958904109589,0.0833661030279198,0.759241706161137,56250.0,18.6,0.397553516819572,110.13
172277002524.0,Regular School,High,No,2016-2017,IL,62347,0.551858513189448,0.0657306955966816,0.862811028917283,58372.0,20.6,0.214035087719298,13.94
172283002531.0,Regular School,High,No,2016-2017,IL,60048,0.830152671755725,0.0735189150606709,0.809052333804809,108906.0,25.7,0.0521472392638037,140.5
172283004092.0,Regular School,High,No,2016-2017,IL,60061,0.869394435351882,0.0358819584171697,0.960162052667117,130545.0,25.0,0.115501519756839,98.2
172295002535.0,Regular School,High,No,2016-2017,IL,61607,0.643218033424019,0.0838600927096502,0.809,66385.0,18.8,0.4,73.44
172305002542.0,Regular School,High,No,2016-2017,IL,62656,0.516806722689076,0.116325181758097,0.755885997521685,45018.0,21.1,0.304086538461538,51.0
172307002543.0,Regular School,High,No,2016-2017,IL,60451,0.756294964028777,0.0609695152423788,0.926724137931034,104961.0,22.8,0.0567338282078473,136.67
172307002544.0,Regular School,High,No,2016-2017,IL,60423,0.732684602175157,0.0611802923659989,0.8125,104375.0,23.1,0.0292207792207792,151.66
172307006062.0,Regular School,High,No,2016-2017,IL,60451,0.697602474864656,0.0578358208955224,0.806686046511628,82028.0,23.0,0.0552959501557632,102.34
172320002553.0,Regular School,High,No,2016-2017,IL,60532,0.839727722772277,0.0266106442577031,0.666666666666667,53600.0,23.1,0.195918367346939,40.5
172325002560.0,Regular School,High,No,2016-2017,IL,62056,0.585623678646934,0.0459307010475423,0.42312925170068,39464.0,18.8,0.365296803652968,28.0
172335002571.0,Regular School,High,No,2016-2017,IL,60441,0.741954022988506,0.0865603644646925,0.855714285714286,82727.0,21.8,0.160222531293463,198.6
172388002601.0,Regular School,High,No,2016-2017,IL,60525,0.939032697547684,0.0690566037735849,0.928092042186002,150785.0,24.3,0.141449861076029,256.25
172392002611.0,Regular School,High,No,2016-2017,IL,61455,0.705838876570584,0.0894187779433681,0.412825651302605,30475.0,21.4,0.352014010507881,37.51
172397002622.0,Regular School,High,No,2016-2017,IL,62060,0.410885167464115,0.196192052980132,0.363741339491917,20990.0,15.9,0.979310344827586,16.1
172406002627.0,Regular School,High,No,2016-2017,IL,61853,0.797845373891001,0.0211764705882353,0.833419823559938,90140.0,23.7,0.191629955947137,56.8
172409005030.0,Regular School,High,No,2016-2017,IL,60068,0.639605818864383,0.0423523064472619,0.801670146137787,50722.0,21.0,0.471164309031556,118.04
172409005031.0,Regular School,High,No,2016-2017,IL,60068,0.739847715736041,0.0559315995724973,0.914184397163121,84352.0,24.0,0.083088543852287,138.98
172409005032.0,Regular School,High,No,2016-2017,IL,60018,0.588271227855834,0.0815884476534296,0.916666666666667,65273.0,20.4,0.380883066472586,130.6
172439002647.0,Regular School,High,No,2016-2017,IL,60950,0.611913357400722,0.0756214748276582,0.666951323654996,56622.0,21.0,0.24468085106383,48.0
172448002655.0,Regular School,High,No,2016-2017,IL,60151,0.656962469309014,0.117424242424242,0.744423791821561,67083.0,21.1,0.168413173652695,89.63
172457002661.0,Regular School,High,No,2016-2017,IL,60152,0.551841535128443,0.146373918829009,0.718005540166205,56406.0,21.3,0.306068601583113,47.33
172460002666.0,Regular School,High,No,2016-2017,IL,62959,0.756395120031484,0.0935727788279773,0.646817248459959,54531.0,20.0,0.409131602506714,73.0
172465002672.0,Regular School,High,No,2016-2017,IL,62257,0.584259537398618,0.071003963011889,0.640502354788069,53701.0,20.8,0.57258064516129,20.18
172475002684.0,Regular School,High,No,2016-2017,IL,61756,0.588960342979636,0.0996563573883162,0.739837398373984,58581.0,21.4,0.0961538461538462,23.0
172487002695.0,Regular School,High,No,2016-2017,IL,62441,0.653378706854643,0.0734840698869476,0.573982125124131,49515.0,20.3,0.251781472684086,32.0
172490002700.0,Regular School,High,No,2016-2017,IL,62442,0.599399849962491,0.0842696629213483,0.727047146401985,44524.0,19.4,0.49079754601227,14.93
172494002701.0,Regular School,High,No,2016-2017,IL,62258,0.693089430894309,0.103420630678781,0.682795698924731,66944.0,22.0,0.133866133866134,62.81
172500002713.0,Regular School,High,No,2016-2017,IL,62960,0.556067588325653,0.0742894056847545,0.558363417569194,37569.0,20.1,0.436482084690554,43.85
172505002734.0,Regular School,High,No,2016-2017,IL,61938,0.571506849315068,0.0635545556805399,0.372763419483101,40321.0,19.9,0.460271317829457,54.5
172532002760.0,Regular School,High,No,2016-2017,IL,60050,0.509883017345704,0.0860260176248426,0.622605363984674,42685.0,20.3,0.286069651741294,51.35
172532002761.0,Regular School,High,No,2016-2017,IL,60050,0.544717887154862,0.168027019420208,0.770222743259086,61488.0,20.4,0.27807486631016,83.05
172559002771.0,Regular School,High,No,2016-2017,IL,62351,0.57122641509434,0.0553814002089864,0.718879668049793,46103.0,19.4,0.246696035242291,17.05
172565002775.0,Regular School,High,No,2016-2017,IL,61342,0.551156583629893,0.0684729064039409,0.591743119266055,49630.0,20.8,0.404458598726115,37.2
172569002781.0,Regular School,High,No,2016-2017,IL,61084,0.655829596412556,0.0487619047619048,0.748732802317161,64335.0,20.3,0.21280276816609,34.77
172577002784.0,Regular School,High,No,2016-2017,IL,61548,0.718339836821568,0.0546534653465347,0.688819875776397,60861.0,22.4,0.12748171368861,62.48
172618001816.0,Regular School,High,No,2016-2017,IL,62837,0.589580686149936,0.0593220338983051,0.561664190193165,35625.0,18.6,0.310679611650485,24.0
172634002800.0,Regular School,High,No,2016-2017,IL,60447,0.73062015503876,0.0714661061481871,0.932170542635659,103000.0,21.8,0.0562248995983936,146.67
172640002824.0,Regular School,High,No,2016-2017,IL,61265,0.798643493005511,0.0799825174825175,0.712727272727273,60543.0,20.4,0.331737673528004,100.12
172643002831.0,Regular School,High,No,2016-2017,IL,60954,0.532516493873704,0.12737843551797,0.649940262843489,60556.0,18.1,0.576,26.35
172655002843.0,Regular School,High,No,2016-2017,IL,61856,0.74129515131793,0.054654442877292,0.829201101928375,64236.0,21.8,0.0831721470019342,36.5
172664002851.0,Regular School,High,No,2016-2017,IL,60450,0.63328530259366,0.0605055946953999,0.732779097387173,55905.0,21.6,0.228415300546448,50.0
172671002852.0,Regular School,High,No,2016-2017,IL,61270,0.5584182144997,0.0712383488681758,0.549295774647887,47969.0,21.6,0.317901234567901,21.82
172680002864.0,Regular School,High,No,2016-2017,IL,61550,0.848151062155783,0.0552193645990923,0.8369384359401,63555.0,23.3,0.092896174863388,62.9
172688002872.0,Regular School,High,No,2016-2017,IL,60402,0.637817497648166,0.119781631342325,0.555102040816327,64282.0,17.6,0.695703354914656,160.9
172729002892.0,Regular School,High,No,2016-2017,IL,62548,0.649339207048458,0.0356435643564356,0.642969984202212,57688.0,20.7,0.285714285714286,18.0
172730002893.0,Regular School,High,No,2016-2017,IL,62353,0.420350609756098,0.0742049469964664,0.739837398373984,36500.0,20.6,0.323671497584541,18.48
172736002904.0,Regular School,High,No,2016-2017,IL,62864,0.476923076923077,0.180059523809524,0.0638655462184874,17294.0,18.7,0.489482200647249,76.6
172739002908.0,Regular School,High,No,2016-2017,IL,62549,0.766971982758621,0.0512195121951219,0.826392644672796,78750.0,22.4,0.125528913963329,37.7
172757002919.0,Regular School,High,No,2016-2017,IL,60060,0.885135135135135,0.0521172638436482,0.911479944674965,111094.0,21.0,0.322736030828516,120.16
172761002925.0,Regular School,High,No,2016-2017,IL,62966,0.722705696202532,0.0720640569395018,0.787015945330296,48456.0,18.6,0.726003490401396,42.0
172771002939.0,Regular School,High,No,2016-2017,IL,60540,0.799293513166346,0.104841295286951,0.613314447592068,70357.0,24.7,0.0864240727781665,190.0
172771002940.0,Regular School,High,No,2016-2017,IL,60563,0.781467425679949,0.0736873508353222,0.61822125813449,51250.0,25.1,0.125041569670768,182.2
172774002947.0,Regular School,High,No,2016-2017,IL,62263,0.713661883967561,0.0786749482401656,0.659411011523688,44167.0,21.1,0.182926829268293,27.5
172796002958.0,Regular School,High,No,2016-2017,IL,62264,0.711919191919192,0.0953008344312692,0.875121951219512,73365.0,19.5,0.210526315789474,17.0
172799002960.0,Regular School,High,No,2016-2017,IL,62670,0.614003590664273,0.0690041029466617,0.67965367965368,65398.0,21.1,0.228699551569507,15.02
172826002977.0,Regular School,High,No,2016-2017,IL,60541,0.611751152073733,0.0828779599271403,0.819018404907976,69481.0,21.3,0.147540983606557,17.15
172853002986.0,Regular School,High,No,2016-2017,IL,60077,0.784509202453988,0.0554730064388311,0.536856745479833,62558.0,21.8,0.390356977283264,150.62
172853002988.0,Regular School,High,No,2016-2017,IL,60077,0.72579185520362,0.100927441352973,0.768518518518518,70609.0,22.1,0.363494539781591,174.9
172862001386.0,Regular School,High,No,2016-2017,IL,61761,0.765161725067385,0.0407124681933842,0.563814866760168,59016.0,21.8,0.264649066323245,90.44
172862003002.0,Regular School,High,No,2016-2017,IL,61761,0.915923566878981,0.0233022636484687,0.969184890656064,127050.0,22.7,0.22107969151671,116.8
172870003013.0,Regular School,High,No,2016-2017,IL,61065,0.555994079921066,0.12316874660879,0.776572668112798,60742.0,19.3,0.400386847195358,31.8
172881003025.0,Regular School,High,No,2016-2017,IL,62858,0.550239234449761,0.0786516853932584,0.770712909441233,44683.0,19.0,0.358208955223881,13.32
172901003042.0,Regular School,High,No,2016-2017,IL,60062,0.877224199288256,0.0537190082644628,0.940845070422535,97083.0,26.1,0.168273866923819,146.55
172901003043.0,Regular School,High,No,2016-2017,IL,60026,0.849148418491484,0.0459723352318959,0.783905967450271,82324.0,24.9,0.265689590379557,200.25
172922003059.0,Regular School,High,No,2016-2017,IL,60453,0.589316239316239,0.159287776708373,0.751710654936461,62500.0,19.2,0.380638063806381,98.4
172928003070.0,Regular School,High,No,2016-2017,IL,60302,0.957697983275947,0.0458265139116203,0.957230142566191,171000.0,23.8,0.159950402975821,0.5
172942003075.0,Regular School,High,No,2016-2017,IL,62449,0.640316205533597,0.0428658909981629,0.702944942381562,46844.0,19.3,0.308139534883721,14.5
172979003090.0,Regular School,High,No,2016-2017,IL,62269,0.752757352941177,0.0516194331983806,0.721978021978022,63324.0,23.1,0.205284552845528,134.07
172989003096.0,Regular School,High,No,2016-2017,IL,61774,0.598376313276027,0.0539314516129032,0.828606658446362,79867.0,20.1,0.281867145421903,40.0
172994003102.0,Regular School,High,No,2016-2017,IL,61467,0.583333333333333,0.0539640239840107,0.812260536398467,52961.0,21.4,0.287671232876712,27.08
173016003118.0,Regular School,High,No,2016-2017,IL,61061,0.558782201405152,0.106052490626674,0.63489932885906,46862.0,20.2,0.334047109207709,24.0
173020003120.0,Regular School,High,No,2016-2017,IL,61273,0.721565430085609,0.0298634812286689,0.777777777777778,72073.0,21.4,0.163987138263666,20.5
173027003132.0,Regular School,High,No,2016-2017,IL,60543,0.628209000302024,0.0525472604934316,0.915314043754411,83074.0,20.8,0.252442360296991,167.98
173027005337.0,Regular School,High,No,2016-2017,IL,60543,0.819775849602314,0.082089552238806,0.857142857142857,99748.0,20.8,0.275926794931957,160.18
173033003141.0,Regular School,High,No,2016-2017,IL,61350,0.411433172302738,0.138211382113821,0.564935064935065,27292.0,20.3,0.308351177730193,92.8
173045003164.0,Regular School,High,No,2016-2017,IL,60169,0.74588403722262,0.107086614173228,0.933447098976109,99688.0,20.6,0.363588667366212,137.0
173045003165.0,Regular School,High,No,2016-2017,IL,60169,0.757871396895787,0.0805709023941068,0.6875,70350.0,23.0,0.182011030971574,142.1
173045003166.0,Regular School,High,No,2016-2017,IL,60074,0.742926239419589,0.0583637311099531,0.914553472987872,91083.0,21.3,0.384728882331243,183.3
173045003167.0,Regular School,High,No,2016-2017,IL,60194,0.785226816539542,0.0813253012048193,0.84375,79091.0,22.3,0.238157322903086,138.9
173045003168.0,Regular School,High,No,2016-2017,IL,60067,0.875752599890531,0.0678702774991642,0.911025145067698,123553.0,25.4,0.10454878943507,160.5
173063003186.0,Regular School,High,No,2016-2017,IL,62557,0.404651162790698,0.118725868725869,0.43134328358209,37904.0,18.7,0.428571428571429,27.05
173066003190.0,Regular School,High,No,2016-2017,IL,62560,0.516351118760757,0.0802775024777007,0.670668953687822,46793.0,21.5,0.25,13.42
173093003221.0,Regular School,High,No,2016-2017,IL,62558,0.625592417061611,0.0655673341185709,0.643256185155627,58657.0,20.0,0.256227758007117,24.37
173099003226.0,Regular School,High,No,2016-2017,IL,62360,0.67192429022082,0.0723747980613893,0.894888408927286,49792.0,18.4,0.352657004830918,17.5
173102003227.0,Regular School,High,No,2016-2017,IL,61062,0.619498984427894,0.0721579305650102,0.725848563968668,54879.0,22.0,0.146496815286624,12.34
173105003229.0,Regular School,High,No,2016-2017,IL,61063,0.603402646502836,0.0683039140445127,0.732739420935412,61543.0,21.0,0.195035460992908,22.0
173111003245.0,Regular School,High,No,2016-2017,IL,61554,0.649798199316982,0.0773480662983425,0.513323983169706,45821.0,19.9,0.35211970074813,112.7
173123003274.0,Regular School,High,No,2016-2017,IL,61605,0.379358437935844,0.235865724381625,0.0867052023121387,30875.0,15.5,0.762388818297332,63.77
173123003278.0,Regular School,High,No,2016-2017,IL,61604,0.587344028520499,0.101258894362343,0.252408477842004,31863.0,16.1,0.676276771004942,85.51
173123003280.0,Regular School,High,No,2016-2017,IL,61614,0.833130328867235,0.0435525192143467,0.524247491638796,48618.0,20.5,0.37636761487965,79.96
173127003300.0,Regular School,High,No,2016-2017,IL,61616,0.704285714285714,0.0429362880886427,0.362186788154898,49145.0,18.8,0.428571428571429,19.0
173129003303.0,Regular School,High,No,2016-2017,IL,60468,0.653696498054475,0.0965346534653465,0.914367269267364,75402.0,21.0,0.157119476268412,35.0
173141003313.0,Regular School,High,No,2016-2017,IL,62675,0.662371134020619,0.0503640776699029,0.745327102803738,57083.0,20.6,0.268011527377522,38.5
173150003320.0,Regular School,High,No,2016-2017,IL,62079,0.610931174089069,0.077388672719412,0.728019720624486,61480.0,20.0,0.311244979919679,29.59
173162003326.0,Regular School,High,No,2016-2017,IL,62274,0.442548076923077,0.119181380417335,0.676175790285274,43865.0,18.8,0.3734335839599,25.6
173171003332.0,Regular School,High,No,2016-2017,IL,62363,0.555899248784799,0.0344287949921753,0.613003095975232,36180.0,19.8,0.350299401197605,24.5
173174003339.0,Regular School,High,No,2016-2017,IL,60544,0.73984813469792,0.0989599747872676,0.794693619709413,99236.0,19.6,0.188679245283019,120.1
173174004524.0,Regular School,High,No,2016-2017,IL,60586,0.624560103722912,0.101956947162427,0.899243017488906,88244.0,20.3,0.189316575019639,138.02
173174005747.0,Regular School,High,No,2016-2017,IL,60585,0.818168145585802,0.0609661984874209,0.953964194373402,114917.0,22.5,0.092018779342723,122.78
173174006027.0,Regular School,High,No,2016-2017,IL,60585,0.850507099391481,0.0414694613477575,0.955156950672646,133306.0,20.6,0.187878787878788,117.09
173177003342.0,Regular School,High,No,2016-2017,IL,60545,0.524883784522833,0.119487107228406,0.720556745182013,58527.0,17.8,0.504746835443038,47.41
173192003349.0,Regular School,High,No,2016-2017,IL,62677,0.519741564967696,0.0673076923076923,0.744230769230769,60119.0,19.9,0.0843091334894614,30.0
173210003360.0,Regular School,High,No,2016-2017,IL,61064,0.582334664891256,0.0692829457364341,0.709711846318036,56613.0,19.0,0.341121495327103,14.53
173222003369.0,Regular School,High,No,2016-2017,IL,61764,0.503298774740811,0.101066531234129,0.550943396226415,53229.0,19.7,0.26986301369863,51.83
173228003372.0,Regular School,High,No,2016-2017,IL,62938,0.542747358309318,0.0698630136986301,0.638528138528139,39167.0,18.9,0.45625,13.15
173258003385.0,Regular School,High,No,2016-2017,IL,60069,0.915,0.0416961130742049,0.910141206675225,125100.0,26.5,0.000265886732252061,288.19
173270003392.0,Regular School,High,No,2016-2017,IL,61356,0.640442532267978,0.036468330134357,0.667682926829268,44018.0,20.5,0.279611650485437,34.5
173283003400.0,Regular School,High,No,2016-2017,IL,61277,0.625093353248693,0.0954356846473029,0.581395348837209,50682.0,18.9,0.380434782608696,19.64
173291003406.0,Regular School,High,No,2016-2017,IL,60153,0.468433734939759,0.183783783783784,0.619900497512438,31319.0,16.0,0.672539489671932,88.1
173291003407.0,Regular School,High,No,2016-2017,IL,60162,0.751650584052819,0.138964577656676,0.657616892911011,63194.0,17.0,0.375685102142501,109.2
173291005781.0,Regular School,High,No,2016-2017,IL,60130,0.494128698919681,0.243876464323749,0.356955380577428,41011.0,22.6,0.37041564792176,43.0
173296003412.0,Regular School,High,No,2016-2017,IL,61326,0.56641431520991,0.131182795698925,0.610044313146233,46713.0,19.7,0.334507042253521,25.15
173300005053.0,Regular School,High,No,2016-2017,IL,62301,0.774364406779661,0.0527165142549758,0.721615720524017,50087.0,19.5,0.33034379671151,94.08
173324003445.0,Regular School,High,No,2016-2017,IL,61866,0.594288793103448,0.150862068965517,0.225558121632025,32415.0,18.4,0.512010113780025,65.01
173327003446.0,Regular School,High,No,2016-2017,IL,60459,0.539971448965025,0.117535903250189,0.82188679245283,46602.0,18.7,0.4082774049217,113.25
173330003448.0,Regular School,High,No,2016-2017,IL,62278,0.650021159542954,0.0396317053642914,0.808680248007086,56854.0,21.1,0.201005025125628,27.5
173338003456.0,Regular School,High,No,2016-2017,IL,60408,0.483160621761658,0.160700685453161,0.624497991967871,53523.0,20.3,0.344195519348269,40.0
173342003458.0,Regular School,High,No,2016-2017,IL,60461,0.835402298850575,0.093854748603352,0.587253414264036,88672.0,17.3,0.662844036697248,74.6
173342003459.0,Regular School,High,No,2016-2017,IL,60466,0.676646706586826,0.227683049147442,0.362824675324675,51364.0,17.9,0.771106941838649,80.0
173342003460.0,Regular School,High,No,2016-2017,IL,60471,0.646396396396396,0.196479738027016,0.290763968072976,47083.0,17.2,0.745622119815668,67.5
173351003463.0,Regular School,High,No,2016-2017,IL,60071,0.622569089048106,0.10896898575021,0.726483357452967,59375.0,22.5,0.121290322580645,50.0
173372003469.0,Regular School,High,No,2016-2017,IL,60706,0.606403748535728,0.127446897126197,0.834965034965035,47955.0,20.5,0.223803363518758,58.05
173393003484.0,Regular School,High,No,2016-2017,IL,61275,0.645038167938931,0.067684331797235,0.786648313833448,65755.0,20.1,0.227272727272727,25.0
173395003488.0,Regular School,High,No,2016-2017,IL,61252,0.604626143087682,0.0557491289198606,0.782163742690059,54766.0,20.1,0.212328767123288,22.87
173402003496.0,Regular School,High,No,2016-2017,IL,60546,0.820707070707071,0.0744047619047619,0.748427672955975,80625.0,23.3,0.170454545454545,93.3
173410003498.0,Regular School,High,No,2016-2017,IL,62561,0.439873417721519,0.0893736805066854,0.70446735395189,59056.0,19.9,0.31980906921241,21.43
173414003501.0,Regular School,High,No,2016-2017,IL,61561,0.643790849673203,0.0411328388401888,0.814984709480122,66328.0,21.0,0.198863636363636,16.62
173423003508.0,Regular School,High,No,2016-2017,IL,62454,0.644880174291939,0.11276332094176,0.895280235988201,45309.0,20.3,0.307692307692308,31.0
173429003516.0,Regular School,High,No,2016-2017,IL,61068,0.615559157212318,0.0586779780841287,0.809083910700539,63750.0,19.3,0.302455357142857,63.06
173432003518.0,Regular School,High,No,2016-2017,IL,62563,0.74812030075188,0.0597915523861766,0.717307692307692,81138.0,22.6,0.127450980392157,43.5
173438003525.0,Regular School,High,No,2016-2017,IL,61071,0.581322957198444,0.162992125984252,0.311965811965812,33290.0,19.5,0.525835866261398,41.1
173441003540.0,Regular School,High,No,2016-2017,IL,61201,0.708654670094259,0.0325688073394495,0.645161290322581,42996.0,17.6,0.544767441860465,98.88
173444003549.0,Regular School,High,No,2016-2017,IL,61284,0.655016447368421,0.0599137931034483,0.793388429752066,69375.0,20.3,0.145833333333333,28.86
173451003577.0,Regular School,High,No,2016-2017,IL,61114,0.811820330969267,0.0570555272542028,0.96,78314.0,18.1,0.647823629169022,100.22
173451003585.0,Regular School,High,No,2016-2017,IL,61109,0.561631944444444,0.123945489941596,0.668715083798883,62755.0,17.2,0.784982935153584,100.21
173451003599.0,Regular School,High,No,2016-2017,IL,61101,0.382461311717023,0.218531468531469,0.453890489913545,36550.0,19.9,0.734226689000558,108.05
173451003600.0,Regular School,High,No,2016-2017,IL,61108,0.621703089675961,0.159968479117415,0.580228136882129,39255.0,18.0,0.69579115610016,119.1
173499003668.0,Regular School,High,No,2016-2017,IL,60073,0.286855482933914,0.140100071479628,0.529106029106029,50707.0,18.0,0.625972762645914,149.0
173501003674.0,Regular School,High,No,2016-2017,IL,62084,0.520576131687243,0.0817661488143908,0.595194085027726,39427.0,18.5,0.462406015037594,36.9
173519003681.0,Regular School,High,No,2016-2017,IL,62881,0.646200301962758,0.0403309203722854,0.550573514077164,47424.0,20.1,0.356382978723404,42.73
173531003689.0,Regular School,High,No,2016-2017,IL,62882,0.490316901408451,0.135164835164835,0.604203152364273,34273.0,18.0,0.646258503401361,13.35
173537003693.0,Regular School,High,No,2016-2017,IL,60548,0.445432497978981,0.164133738601824,0.768014059753954,37900.0,20.0,0.257801899592944,45.5
173585003728.0,Regular School,High,No,2016-2017,IL,61360,0.551234892275355,0.122063037249284,0.571996027805363,52896.0,19.2,0.277899343544858,37.5
173594003730.0,Regular School,High,No,2016-2017,IL,62884,0.547972972972973,0.12755905511811,0.660550458715596,40606.0,19.1,0.456140350877193,16.22
173597003733.0,Regular School,High,No,2016-2017,IL,60550,0.674897119341564,0.0643051771117166,0.794520547945205,56444.0,21.4,0.191666666666667,20.1
173609003740.0,Regular School,High,No,2016-2017,IL,62565,0.620509243111266,0.055976430976431,0.660808435852373,42196.0,20.5,0.21763085399449,24.5
173618003747.0,Regular School,High,No,2016-2017,IL,61281,0.609721566776781,0.0552995391705069,0.734026745913819,70893.0,19.1,0.258333333333333,36.75
173657003764.0,Regular School,High,No,2016-2017,IL,60552,0.611751152073733,0.0828779599271403,0.819018404907976,69481.0,22.4,0.14176245210728,17.0
173660003768.0,Regular School,High,No,2016-2017,IL,61080,0.624725877192982,0.0591664237831536,0.67887323943662,62106.0,19.3,0.545126353790614,18.94
173661003771.0,Regular School,High,No,2016-2017,IL,62311,0.558839933073062,0.0516169154228856,0.75679347826087,45114.0,17.7,0.495535714285714,13.1
173690003804.0,Regular School,High,No,2016-2017,IL,62286,0.480486781368023,0.120858609426038,0.526143790849673,39430.0,18.0,0.449720670391061,27.97
173708003829.0,Regular School,High,No,2016-2017,IL,62702,0.502175805047868,0.264,0.269982238010657,15783.0,17.5,0.70975813177648,78.76
173708003838.0,Regular School,High,No,2016-2017,IL,62704,0.490833333333333,0.143280632411067,0.152230971128609,32037.0,21.2,0.343615494978479,80.5
173708003839.0,Regular School,High,No,2016-2017,IL,62703,0.445373134328358,0.190445448676566,0.276390008058018,31177.0,18.0,0.631848064280497,82.06
173714003850.0,Regular School,High,No,2016-2017,IL,60964,0.48885077186964,0.0857699805068226,0.689144736842105,48750.0,17.4,0.711934156378601,20.0
173717003858.0,Regular School,High,No,2016-2017,IL,60174,0.857108778625954,0.0432960893854749,0.882149046793761,130901.0,23.3,0.154367770243319,163.8
173717004064.0,Regular School,High,No,2016-2017,IL,60175,0.848007774538387,0.0366197183098592,0.937981651376147,120401.0,23.4,0.064051638530288,131.75
173723003864.0,Regular School,High,No,2016-2017,IL,62458,0.415855354659249,0.104666666666667,0.636494252873563,39188.0,18.7,0.561538461538462,11.0
173735003870.0,Regular School,High,No,2016-2017,IL,62294,0.67868710861585,0.0904109589041096,0.729341909945571,65287.0,21.5,0.137575236457438,63.92
173741003874.0,Regular School,High,No,2016-2017,IL,61873,0.736683649837888,0.0178571428571429,0.707698815566836,71794.0,21.3,0.11340206185567,32.04
173749003979.0,Regular School,High,No,2016-2017,IL,61483,0.563318777292576,0.0729684908789386,0.842022116903633,60078.0,20.2,0.373134328358209,22.88
173759003877.0,Regular School,High,No,2016-2017,IL,62088,0.585097001763668,0.0351602895553257,0.741935483870968,45658.0,20.7,0.246612466124661,24.0
173765003879.0,Regular School,High,No,2016-2017,IL,62288,0.557458563535912,0.0481550969355847,0.697283311772316,39693.0,18.4,0.240875912408759,12.73
173798003891.0,Regular School,High,No,2016-2017,IL,61085,0.601518026565465,0.0705045278137128,0.704156479217604,46389.0,20.0,0.29940119760479,13.95
173807003900.0,Regular School,High,No,2016-2017,IL,61364,0.349356804333108,0.204011065006916,0.497690531177829,34691.0,19.1,0.340277777777778,13.0
173810003903.0,Regular School,High,No,2016-2017,IL,61364,0.484675694939416,0.135977337110482,0.354838709677419,43277.0,18.2,0.546961325966851,60.0
173813003906.0,Regular School,High,No,2016-2017,IL,61951,0.585519922254616,0.0648481729284611,0.560275545350172,37726.0,20.2,0.298816568047337,24.43
173846003922.0,Regular School,High,No,2016-2017,IL,60178,0.792639138240575,0.0799481417458946,0.762177650429799,65840.0,21.4,0.239352640545145,70.79
173870003938.0,Regular School,High,No,2016-2017,IL,62568,0.55765595463138,0.0376128385155466,0.601827676240209,47452.0,20.0,0.382953181272509,46.6
173876003944.0,Regular School,High,No,2016-2017,IL,62467,0.723830734966592,0.0635039223010833,0.717529518619437,44575.0,21.1,0.0978835978835979,21.86
173894003952.0,Regular School,High,No,2016-2017,IL,60409,0.569286142771446,0.216918429003021,0.302828618968386,37975.0,16.9,0.78405524168236,86.8
173894003953.0,Regular School,High,No,2016-2017,IL,60438,0.698406211687781,0.123248145094806,0.675324675324675,50379.0,18.0,0.588660366870484,107.51
173897003954.0,Regular School,High,No,2016-2017,IL,60419,0.751388888888889,0.171428571428571,0.666666666666667,62609.0,16.6,0.587654320987654,103.98
173897003955.0,Regular School,High,No,2016-2017,IL,60426,0.533703961084086,0.311148086522463,0.317985611510791,26598.0,16.5,0.555618615209989,146.0
173897003956.0,Regular School,High,No,2016-2017,IL,60473,0.673671199011125,0.16051912568306,0.554577464788732,68924.0,16.5,0.45512882652384856,134.63
173909003966.0,Regular School,High,No,2016-2017,IL,62468,0.54487917146145,0.110490378646803,0.764842840512224,50662.0,18.6,0.364912280701754,22.43
173912003973.0,Regular School,High,No,2016-2017,IL,61880,0.696032672112019,0.0341896486588591,0.807479813004675,64382.0,21.3,0.233606557377049,38.14
173939003985.0,Regular School,High,No,2016-2017,IL,61568,0.717647058823529,0.054655107425556,0.866481223922114,60972.0,22.9,0.103125,24.75
173942003990.0,Regular School,High,No,2016-2017,IL,62293,0.703528016602431,0.0405654578979717,0.835044490075291,72436.0,20.6,0.182278481012658,26.75
173945003991.0,Regular School,High,No,2016-2017,IL,62515,0.605359317904994,0.0824601366742597,0.664130434782609,57128.0,19.8,0.331325301204819,15.0
173948003994.0,Regular School,High,No,2016-2017,IL,60929,0.555232558139535,0.130480167014614,0.666666666666667,56818.0,19.8,0.418604651162791,14.18
173960004001.0,Regular School,High,No,2016-2017,IL,61953,0.507475437847074,0.0772321428571429,0.559741657696448,46767.0,19.9,0.222222222222222,21.9
173987004008.0,Regular School,High,No,2016-2017,IL,61244,0.592675635276532,0.0654577620521893,0.428801287208367,48342.0,18.3,0.474022183304145,91.9
173996004015.0,Regular School,High,No,2016-2017,IL,61801,0.951393389500972,0.0253786328284896,0.89294403892944,57955.0,19.9,0.625961538461538,88.42
174007004025.0,Regular School,High,No,2016-2017,IL,60440,0.347743165924984,0.0809968847352025,0.528716216216216,33460.0,19.2,0.526902704209646,234.5
174007004035.0,Regular School,High,No,2016-2017,IL,60446,0.650855365474339,0.112380952380952,0.808630393996248,53875.0,19.5,0.509243697478992,133.0
174008004039.0,Regular School,High,No,2016-2017,IL,62295,0.702770780856423,0.0515799256505576,0.874256584536958,76449.0,21.9,0.147058823529412,12.63
